Majority protein IDs,Protein names,Gene names,Peptides,Sequence coverage [%],Azaguanine_1,Raltitrexed_1,Topotecan_1,Floxuridine_1,Nutlin_1,Dasatinib_1,Gefitinib_1,Vincristine_1,Bortezomib_1,Azaguanine_2,Raltitrexed_2,Topotecan_2,Floxuridine_2,Nutlin_2,Dasatinib_2,Gefitinib_2,Vincristine_2,Bortezomib_2,Azaguanine_3,Raltitrexed_3,Topotecan_3,Floxuridine_3,Nutlin_3,Dasatinib_3,Gefitinib_3,Vincristine_3,Bortezomib_3
Q14697;F5H6X6;Q14697-3,Neutral alpha-glucosidase AB,GANAB,51,56.4,1.025379235,1.014807759,1.151177472,1.063987806,1.321886515,1.195867521,1.077943794,1.02448207,0.818169592,0.915184199,1.029588762,1.065058221,0.998957069,1.182980097,1.081172724,1.047969002,0.919375669,0.75516457,1.01557367,1.038067692,1.082080378,1.05285493,1.237526148,1.158452249,1.159610937,1.03070175,0.870586212
G8JLB6;P31943;E9PCY7;D6RBM0;D6RIU0;D6RFM3;D6RIT2;D6RAM1;D6R9T0;D6RDU3;D6RJ04;D6RIH9;H0YB39;E7EQJ0;E5RGV0;E7EN40;H0YBD7;D6RDL0;E5RGH4;D6RF17;H0YAQ2;H0YBG7;D6R9D3;E5RJ94,"Heterogeneous nuclear ribonucleoprotein H;Heterogeneous nuclear ribonucleoprotein H, N-terminally processed",HNRNPH1,21,56.4,1.15444107,0.972887214,0.952262859,0.980956816,1.07363183,0.962763929,0.969220796,1.090335704,0.911114912,1.052823472,0.911914708,0.894403819,0.946074959,0.92256091,0.852668578,0.896514479,1.003789583,0.848860716,1.111164429,0.988143177,0.944966781,0.965502837,1.077426553,0.934056687,0.995189546,1.06001839,0.794578475
P49585;C9JEJ2;C9J050;H7C1T3;C9J2E1;H7BZN1;C9JPY0;C9JVS0;F8WAZ5;Q9Y5K3-2;Q9Y5K3-4;Q9Y5K3-3;Q9Y5K3;F8WBU2;F2Z2B1,Choline-phosphate cytidylyltransferase A,PCYT1A,20,56.4,1.016531475,0.914047929,1.067427719,0.904502171,0.979896495,0.846350681,0.808439845,0.897162934,0.924375297,1.147710565,1.073938567,1.207150993,1.104265808,1.161827536,1.024545991,0.986741171,0.990633818,1.142245638,1.198174454,1.115748407,1.365906813,1.196941039,1.25498748,1.008859064,0.962288869,0.984948969,1.211107648
P62979,Ubiquitin-40S ribosomal protein S27a;Ubiquitin;40S ribosomal protein S27a,RPS27A,11,56.4,1.003489287,0.928063666,1.115605718,1.112048298,1.076107006,1.046470455,0.978296174,1.121666784,3.08055973,1.014004153,0.895574188,1.009295964,0.919891306,0.93911379,0.914645388,0.938475337,1.116234099,3.331560917,1.099278642,0.89514082,1.094336561,0.973096634,0.954564393,0.912438745,0.978845149,1.087398105,3.256920289
Q6IBS0;D6RG15,Twinfilin-2,TWF2,18,56.4,1.003873275,1.047738669,1.007130173,0.986779286,0.915955681,0.866836378,1.119668863,1.005489476,1.078314251,1.048458901,1.006606116,0.915266823,1.077856466,0.836819272,0.990516709,1.055850325,1.012168688,0.938711034,0.989306944,1.10497435,0.879319966,0.926866755,0.772507395,0.883167326,0.951029478,0.944455687,0.783404907
Q5JSH3;Q5JSH3-2;H7BY83;Q5JSH3-4;Q5JSH3-3,WD repeat-containing protein 44,WDR44,46,56.4,0.91478053,0.994964818,0.991892779,1.026897764,1.055181092,1.213472447,1.065635005,1.006626715,0.930987558,0.990737123,1.01473815,1.040251275,1.017812393,1.120205565,1.205925516,1.066782795,1.0516898,0.95824926,0.923227889,0.984486233,0.992684942,0.999053735,1.067377306,1.190529209,1.051487381,1.034142719,1.003439766
Q5T6V5,UPF0553 protein C9orf64,C9orf64,22,56.3,1.043068291,1.014790711,0.897123944,0.991417948,0.977434772,0.992162647,1.068531914,0.951529357,0.748346897,1.113992683,1.009765061,0.902438703,1.072626576,1.042718457,1.226058423,1.122463343,1.038092209,0.844865079,1.028945835,1.071717068,0.896266721,0.978684001,1.001310497,1.061409132,0.976497448,1.045908495,0.714925539
O15446;O15446-2,DNA-directed RNA polymerase I subunit RPA34,CD3EAP,17,56.3,1.092103825,0.964860196,1.083948579,1.0429445,0.827448484,0.907778943,0.885195005,1.019837618,0.872296412,0.960049817,0.847878249,0.967914013,0.850715297,0.520577762,0.697630219,0.730156768,0.897467676,0.85089269,1.080598648,1.042926636,1.130403105,1.060385855,0.75703806,0.903858212,0.849236398,1.131114409,1.035487974
A0A087WVQ6;Q00610-2;Q00610;J3KS13;K7EJJ5;J3KSQ2;J3KRF5;J3QL20;F5H5N6;A0A087WV74;A0A087WXH4,Clathrin heavy chain;Clathrin heavy chain 1,CLTC,95,56.3,1.033492965,1.041774045,1.187376079,1.043537268,1.13847067,1.152675694,1.026273,1.10833612,1.152241859,1.036075177,1.113904989,1.100502334,1.096036264,1.15339443,1.092573703,1.061581514,1.103068755,1.156897938,1.020481195,1.025310014,1.177095822,1.073353766,1.14267302,1.121114892,1.036848609,1.105184423,1.077454318
P43034;I3L495;I3L3N5;P43034-2,Platelet-activating factor acetylhydrolase IB subunit alpha,PAFAH1B1,21,56.3,0.963417487,0.91029503,0.946089976,0.981128281,0.967672619,1.08193029,1.008999729,1.200520834,1.073161434,1.032157119,1.027282422,0.997447363,1.131341488,0.999795887,1.241739526,1.128764578,1.155529713,1.223037073,0.87296162,0.939400875,0.918284887,1.031206169,0.903433566,1.077986527,1.108353582,1.177497108,1.037585142
P60866;P60866-2;G3XAN0;E5RJX2;E5RIP1,40S ribosomal protein S20,RPS20,9,56.3,1.018304787,0.898683104,1.047498058,0.957101326,0.840235986,0.998730162,0.976346264,1.014851044,0.745958272,0.993604456,0.961960707,0.924040754,0.889396547,0.90796762,1.083820553,0.968126682,0.917315678,0.806445969,1.102908614,0.898004055,0.862830778,0.91301438,0.932709906,0.978285581,1.028368155,0.782500182,0.746220246
O95793;O95793-2;Q5JW30;O95793-3;A0A087X1A5;Q5JW28;F6UDC6,Double-stranded RNA-binding protein Staufen homolog 1,STAU1,32,56.3,0.960258354,0.979567196,0.873714168,0.910661396,0.78789943,0.842875963,0.89114011,0.931875722,1.037763884,1.011243276,1.016600254,0.948529797,1.003737623,0.853045289,0.866385853,0.937290204,0.996701572,1.107453672,0.929785373,0.962254327,0.919714941,0.942813557,0.820207462,0.821918512,0.847572004,0.904893313,1.041453937
B4DY09;Q12905;X6R6Z1;A0A0A0MRL0,Interleukin enhancer-binding factor 2,ILF2,16,56.2,1.013120414,1.017183786,0.965707066,0.959533509,0.895780724,0.845808495,0.938004485,0.956302215,0.822278086,1.009566198,0.914395054,0.884632882,0.902368074,0.86672645,0.850668708,0.890259657,0.942827801,0.794403171,1.099413355,1.003015383,1.035544105,0.969580796,0.860526971,0.781341088,0.758441141,0.933768821,0.765803733
P17858;P17858-2;F8WEU2,"ATP-dependent 6-phosphofructokinase, liver type",PFKL,40,56.2,0.960807556,1.043205063,1.103656836,1.037840452,1.078078907,1.122156606,1.025980943,1.107190526,0.748509837,0.906025124,0.98098712,0.921188957,0.984242509,0.959185737,0.972887804,0.965702468,0.891481622,0.652413474,0.87902611,1.05598893,1.035767594,0.980107405,1.028454484,1.005994998,1.025572939,0.966689332,0.640704118
O95336;M0R261;M0R0U3;M0R1L2,6-phosphogluconolactonase,PGLS,11,56.2,0.992325032,0.995589694,1.0836616,1.156129142,1.080437454,1.192855601,1.064494017,1.086308273,0.666242664,0.941080826,0.952181121,0.937766499,0.927329975,0.874008219,1.172125576,1.026971167,0.956612888,0.583298028,1.081836276,1.091310344,1.018870531,1.059109593,0.901454788,1.063598668,1.182321176,1.005637021,0.729322056
Q9UMS4;F5GY56;F5H2I0;H0YGF3;H0YGZ5,Pre-mRNA-processing factor 19,PRPF19,19,56.2,1.219998618,1.045441115,1.208251421,1.010278024,0.974935239,0.986297639,0.929740784,1.117578812,0.861919222,1.200932529,1.042200921,1.182427178,1.013743758,0.908223987,0.943022421,0.908429462,1.007858647,0.873459025,1.145863229,1.091661928,1.202888926,1.012185873,0.934488391,0.93305451,0.900219446,1.048800512,0.82760195
P32969;H0Y9V9;E7ESE0;D6RAN4;H0Y9R4,60S ribosomal protein L9,RPL9,10,56.2,1.048361255,0.958219984,0.851665273,0.893928301,0.944378598,1.020736401,0.973474669,0.866686728,0.789486895,1.133009929,1.072487554,0.994643835,1.060451964,1.141203468,1.235666943,1.139902284,1.047745075,0.970401845,1.122624273,0.957141889,0.882791016,0.893760953,1.007561917,0.998557692,0.945835275,0.907520614,0.789285087
Q9NUQ3;Q9NUQ3-2,Gamma-taxilin,TXLNG,29,56.2,1.039516349,0.999494185,0.921319323,1.01830841,0.843254438,1.032978298,0.955916687,1.000070604,1.102501855,1.091790685,0.952936548,0.91907715,0.994309026,0.870882037,0.936912052,0.99787708,0.913674754,1.121723079,1.069162694,1.026110556,0.991704779,0.992877857,0.851169973,0.987612663,0.973698284,1.017174411,1.210109657
C9J0I9;Q86WB0;Q86WB0-2;Q86WB0-3;F8WAU5;F8WBD7;F8WDK5;F8WF13,Nuclear-interacting partner of ALK,ZC3HC1,19,56.2,0.985818324,1.028194591,1.031491813,1.177079724,1.076824186,1.107138889,1.066692714,1.041378736,1.12495542,0.919499637,0.917466998,0.810293002,0.953840546,0.834101988,0.96932556,0.917624614,0.904761045,0.915764253,0.99986285,1.025965255,0.974058529,1.104705687,1.022167381,1.171278061,1.084821431,1.024122565,1.099131093
O43684-2;O43684;J3QT28;J3QSX4,Mitotic checkpoint protein BUB3,BUB3,18,56.1,1.212339251,0.967997782,1.010712098,0.972529654,0.880639093,0.867683168,0.892161061,0.966533352,1.117639948,1.258938329,1.03929574,1.103005936,1.059989579,0.980585385,0.930387507,0.9863745,1.069396808,1.245187344,1.125921686,0.981346079,1.056089578,0.953616467,0.854157346,0.804510891,0.843904633,0.962906071,1.091304814
P54105;E9PMI6;J3KN38;E9PJF4;E9PQ83,Methylosome subunit pICln,CLNS1A,10,56.1,1.29434023,1.011737817,1.232862463,1.175286785,1.274909529,1.212228088,1.038008254,1.446393592,1.203563783,1.071064679,1.06637838,1.248760146,1.076392821,0.95792976,1.008184753,0.985302085,1.195022834,1.064817638,1.024944316,0.980229254,1.108324832,0.983618905,0.891989074,0.927493416,0.888728823,1.09273185,0.941246575
O75131;A0A087WYQ3;E5RHZ0;A0A087WXR6;H0YB26;A0A087WUS8;E5RFT7;A0A0G2JMP5;E7ENV7;Q86YQ8-2;Q9HCH3-2;Q8IYJ1;O95741;Q9UBL6-2;Q86YQ8;Q9HCH3;O95741-2;Q9UBL6,Copine-3,CPNE3,26,56.1,0.986091028,0.969322232,1.087930384,0.88462763,0.905603862,0.979379277,1.006018166,0.96188157,0.813311213,1.024830268,1.086085441,1.247462982,1.114404555,1.046269076,1.104217177,1.165301146,1.006265592,0.899031248,0.879820821,1.042434766,1.098849755,0.952084591,1.021944052,1.025127481,1.054887895,1.007366728,0.771854452
O95865;A0A140T971;Q5SSV3;Q5SRR8;H0Y7N1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2",DDAH2,15,56.1,0.935864143,0.975448223,0.752455566,1.011137892,0.818878087,0.91807236,1.05090175,0.921338022,0.646298595,1.269739414,0.942356675,0.741468516,0.912170192,0.761623455,0.970298778,0.998923423,1.298955736,0.85202924,1.017006396,0.958788778,0.816344359,1.008081595,0.785668519,0.916187092,0.957656097,0.89335655,0.657805955
P00374;B4DM58;P00374-2;C9JJ68;Q86XF0,Dihydrofolate reductase,DHFR,11,56.1,0.92218017,1.914509747,0.653942979,0.467265398,0.590468923,0.695413233,0.622959717,0.948768314,1.06837018,0.899354681,2.083265795,0.708748535,0.477467259,0.646323107,0.833174951,0.736262259,0.961481095,1.36304096,0.79386635,2.130703497,0.560610341,0.394314331,0.521006569,0.708318825,0.633555348,0.88919619,1.131673833
Q6ZRV2;J3KPS2,Protein FAM83H,FAM83H,62,56.1,0.999668518,1.149140588,1.802061102,1.184011746,1.962668292,1.074738792,1.0375237,1.158986191,1.241154863,1.126884146,1.178831108,1.584162933,1.183537458,1.760965326,0.979719829,1.001053458,1.107871795,1.231427439,1.082833707,1.16130255,1.435097201,1.253409036,1.37126939,1.01678981,1.048674919,1.140354952,1.062041563
Q8NC56;Q8NC56-2;H7C2Z0;H0Y9B7;D6RBV0;H0Y8H8;D6R958,LEM domain-containing protein 2,LEMD2,27,56.1,1.116360972,1.018001863,1.153703149,1.05294357,1.218654608,1.080956623,1.042214648,0.93470419,0.885336169,1.171223321,1.100839609,1.17941367,1.141349581,1.265620011,1.167347849,1.067968023,1.069310959,0.835738898,1.173690928,1.045011719,1.091968842,1.068153916,1.216887857,1.120382944,1.074034317,1.068649412,0.828813077
G5E9E7,,TJP1,83,56.1,0.629593396,0.969387578,0.645413497,0.889077636,0.47981664,0.527945252,0.996284795,0.643786044,0.719580291,0.833557636,1.113120742,0.744479637,0.844415928,0.85671124,0.836097204,1.448796711,0.900014205,0.923685692,0.8254215,0.943576941,0.827021261,0.905845701,0.667703413,0.653097068,0.636587686,0.807811498,0.756154571
Q9H3U1-2,Protein unc-45 homolog A,UNC45A,51,56.1,0.889042829,1.08037708,1.109676502,1.035660215,0.831030539,0.919742656,1.040375893,0.93223789,0.800950448,0.943751418,1.011918728,1.084563738,0.897215967,0.732773244,0.91829628,0.919209901,0.915990862,0.697507135,1.120356713,0.96525697,1.422912763,1.034382526,1.068313175,0.993719728,0.995088823,0.997089155,1.199139234
P24752;H0YEL7;P24752-2;E9PRQ6;E9PKF3,"Acetyl-CoA acetyltransferase, mitochondrial",ACAT1,18,56,0.973450009,1.010050569,0.970245406,0.926570665,1.034910696,1.058604717,1.17547312,0.966587893,0.561833488,0.975862677,1.130298342,0.973080368,1.089372841,1.075801097,1.167635068,1.329562539,1.056191808,0.675754514,0.89846192,0.998126873,0.881749946,0.963283521,0.897227362,0.936013918,1.142158403,0.840992773,0.537918924
Q9HCM4-2,Band 4.1-like protein 5,EPB41L5,24,56,0.753377682,0.977243265,0.681975447,0.919965441,0.789409831,1.464949649,1.234760819,0.877800959,0.956836838,0.878738316,0.924645428,1.086886852,0.965385789,0.955197821,1.275894941,1.198930022,0.88193704,1.094051614,0.852863791,0.937807686,0.723228992,0.966553343,0.842344644,1.34577125,1.15230672,0.922968325,0.993049379
Q96AE4-2;C9JSZ1,Far upstream element-binding protein 1,FUBP1,33,56,1.170290304,1.060305973,1.007403963,1.268881808,1.314438695,1.145481892,1.047767605,1.344448022,1.083177372,0.878417373,1.040948511,0.935763748,0.901547759,1.015832379,0.963626745,0.963310979,0.920957923,1.018225141,1.124898997,1.007894539,1.01263203,1.067193583,1.09033482,1.008587315,1.00708299,1.03870743,3.104483214
P30533;D6REW6,Alpha-2-macroglobulin receptor-associated protein,LRPAP1,23,56,0.932648587,1.105241015,1.442008963,1.197415966,1.83739666,1.336233749,1.123717805,1.108927547,0.946362595,0.935729603,1.117294259,1.343678718,1.019734972,1.680452893,1.254189681,1.138752679,1.012093934,0.950443479,0.948934344,1.079700061,1.364318494,1.078561394,1.643735357,1.243588743,1.353331167,0.968291738,0.863875706
Q9NQW7-3;Q9NQW7;Q9NQW7-4;Q9NQW7-2;Q5T6H7;Q5T6H2;Q5T6H3,Xaa-Pro aminopeptidase 1,XPNPEP1,32,56,0.971770049,0.987336874,0.903371537,0.983189931,1.019488929,1.07203909,1.007383247,1.053255009,0.738873908,1.017336447,1.043500802,0.994425598,1.112090473,1.054829599,1.225059963,1.117579387,1.058721628,0.845508173,0.903053567,1.044728509,0.918011803,1.039753195,1.00604067,1.106971319,1.030502666,1.076416341,0.760264947
Q5QNZ2;P24539,"ATP synthase F(0) complex subunit B1, mitochondrial",ATP5F1,14,55.9,0.98454345,0.986462448,1.066231925,1.001958832,1.059671625,1.09644619,1.052824484,1.033581428,0.798275834,0.971936581,0.948666327,1.076472932,0.999143878,0.979167677,1.144482591,1.087485442,0.956332609,0.699904603,1.027271092,1.025066515,1.036783193,1.009823211,1.02666893,1.088988694,1.085492161,1.019375461,0.72765879
U3KQU7,,COG5,10,55.9,0.964942778,1.071565777,1.096309656,1.89256758,1.367896766,1.220524373,1.101356763,1.134656006,1.404729597,1.039044937,0.736909174,0.867954016,0.787726304,0.825125031,0.642416247,0.720334357,0.892300419,0.838675695,1.305638706,0.873901983,0.829764507,0.825373172,0.450264245,0.768671723,0.873721207,1.090299675,0.681992802
Q15046;Q15046-2;H3BVA8;H3BRC9;J3KRL2;H3BPV7,Lysine--tRNA ligase,KARS,31,55.9,1.043407016,0.958349491,0.981590987,1.099489009,0.977548544,1.168595695,0.990490529,1.039048004,0.920594076,1.035375413,0.94224623,0.902795376,0.992316014,0.913185239,1.038633976,0.970480984,0.9174617,0.852050872,0.993458849,1.010293591,0.996281996,1.010974397,0.964099151,1.090855108,0.983976584,1.015522541,0.951599825
I3L0N3;P46459;P46459-2;I3L2G1;I3L0L3;K7EQD6;I3L338;I3L4Q9,Vesicle-fusing ATPase,NSF,42,55.9,0.945980893,1.015135916,1.025216099,1.017763019,1.168915355,1.175919789,1.015432705,1.1010298,0.721885323,1.016080179,1.019757363,0.977977392,1.033312819,1.163477792,1.161933532,1.042048817,1.008570532,0.731837139,0.908306064,1.021580124,0.995110933,0.976412275,1.11117658,1.124548995,1.044356202,1.030920825,0.702997448
A0A087X1Z3;Q9UL46;H0YM70;H0YKU2;H0YLG1;H0YLD2,Proteasome activator complex subunit 2,PSME2,17,55.9,1.076124421,1.014117408,1.061307846,0.965840702,0.934213845,1.025452862,1.000510749,0.898320374,0.672005976,0.98294127,1.013330522,1.078757571,0.984207723,1.094093814,1.145892701,1.070387179,1.004214303,0.713377606,1.042316555,1.122708078,1.172570474,0.955804642,1.046054164,1.040520751,0.887284135,0.965537764,0.693184408
Q9NVM9;Q9NVM9-2;H0YH12;F5H457;F5H5W1;F8VRX9;H0YIA9,Protein asunder homolog,ASUN,39,55.8,0.860604021,0.970744116,0.932629517,0.991685173,0.782953116,0.995939946,0.970852222,0.994786931,0.999385855,0.913552727,0.997110664,0.939947224,1.0391797,0.820859024,0.989815268,0.981682593,0.968353856,1.028208128,0.904511726,0.966260851,0.95760595,1.000960943,0.760719023,0.991179779,0.937764613,0.988517853,1.010445731
P46109,Crk-like protein,CRKL,14,55.8,1.105861242,0.969358267,0.92607283,1.005734248,1.002660648,0.859989362,0.988172077,0.946864373,0.848382734,1.116940914,0.963512211,1.055514109,1.055599295,1.072225949,1.010892627,1.004449935,1.012792176,0.860822433,1.109668065,0.997396368,0.925942472,1.006353728,1.020889161,0.910656187,0.930710963,0.961237327,0.779633823
P17812;P17812-2,CTP synthase 1,CTPS1,30,55.8,0.939782141,1.057665125,0.966688458,0.97413829,1.026420609,1.049599034,0.987128766,1.030755186,0.765048804,0.929585844,1.072043472,0.882847922,0.991983672,0.985722029,1.041960636,0.983819801,1.053409275,0.769614559,0.949814923,1.036278706,0.945657718,1.022330258,0.988241504,1.068481288,0.94880566,0.986945238,0.754013675
Q15717;Q15717-2;M0QZR9;M0R055,ELAV-like protein 1,ELAVL1,16,55.8,0.984485579,0.966720587,0.859846136,0.941185329,0.814942101,0.791467087,0.950481923,0.857903371,0.785651866,1.042216212,1.008594383,0.898717775,1.004962097,0.910116041,0.885027175,0.987164893,1.011650226,0.819620922,1.084440755,0.975212314,0.894218988,0.993365395,0.847559109,0.821771865,0.872527186,0.936083042,0.763898156
P49915;P49915-2,GMP synthase [glutamine-hydrolyzing],GMPS,39,55.8,0.976825676,1.017064374,0.865066507,0.956245389,0.904587303,0.870258193,0.912904306,1.042238234,0.906156408,0.990620849,1.059257793,0.912415151,1.028829948,0.903692749,0.88621718,0.937276997,1.07662037,0.943619535,0.943112915,1.014471132,0.841669889,0.986106929,0.82873566,0.822173022,0.8815397,0.986386367,0.89937392
Q14165;F5H1S8;H0YG07;F5GX14,Malectin,MLEC,16,55.8,0.992925755,1.028988876,1.194460332,0.859271492,1.079439717,0.930418527,1.02606619,0.765348611,0.679584886,1.044947961,1.141316193,1.481632615,1.154508733,1.449327131,1.306250107,1.109420821,1.085738864,0.819162314,1.083377312,1.038791913,1.297480158,0.980587737,1.321874233,1.049081024,0.863226021,0.94789217,0.701338018
P28331-4;P28331;P28331-2;P28331-5;B4DJ81;P28331-3;C9JPQ5;F8WDL5,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",NDUFS1,31,55.8,1.118767073,0.995325241,0.915865567,0.980030349,0.947746226,1.139633384,1.052846238,0.99092592,0.924296475,1.101855533,0.954424704,0.910560397,0.980872414,0.844167883,1.05251774,1.099912867,0.779298733,0.932855228,0.916799898,1.046960088,0.849321863,1.009717736,0.837786538,1.092545149,1.132883281,0.946913624,0.987330677
P18615;P18615-3;P18615-4;A0A0A0MT02;A2ABK4,Negative elongation factor E,NELFE,20,55.8,1.087133501,1.01679142,1.06321197,1.002028121,0.899134398,0.878020227,0.923806329,1.017862607,1.103964802,1.206219403,0.9915678,1.038242486,1.029069088,0.852618819,0.873803151,0.923755656,0.951235058,1.161244561,1.096234757,1.039177782,1.160843796,1.068689848,0.889396224,0.919551364,0.931428002,1.106580505,1.197807877
P50583,Bis(5-nucleosyl)-tetraphosphatase [asymmetrical],NUDT2,9,55.8,1.013905869,0.976549156,0.909350531,1.026013222,0.929822709,0.9603096,1.023161022,0.972203997,0.786839318,0.994235643,0.981497138,1.186371528,1.132183653,1.100536567,1.341460126,1.047147872,1.057336178,0.914306996,1.170860864,0.99278179,1.036664678,1.031930156,1.062834222,1.024731894,0.934604003,1.060294018,0.881277003
P35813;P35813-3,Protein phosphatase 1A,PPM1A,20,55.8,1.040157672,1.013043016,0.997505352,0.987628546,1.174989346,0.967783135,1.031338772,0.945576303,0.787336397,1.062742558,0.968512516,0.979194498,1.006310227,1.186386771,1.051106088,1.001423975,0.973684255,0.773054176,1.043197181,0.977147804,1.036950239,1.058435368,1.220139709,0.978412359,0.984905661,0.981506537,0.823639573
A0A0J9YVP6;Q9UHX1-2;A0A0J9YYL3;A0A0J9YXX5;Q9UHX1-4;Q9UHX1;A0A0J9YXJ8;Q9UHX1-3;A0A0J9YVR6;E9PQ56;A0A0J9YWM1;H0YEM1;E9PN18;E9PMU7;E9PL19;H0YCP8,Poly(U)-binding-splicing factor PUF60,PUF60,27,55.8,1.103200328,0.951126715,1.012465571,0.941853165,0.865267511,0.821342228,0.938714394,1.009322715,1.149493546,1.150453902,0.979164879,0.920819687,1.020445502,0.839398397,0.928586184,0.97631143,0.964891794,1.270068979,1.077776483,1.009966285,1.035576367,1.007577944,0.874881478,0.878043256,0.871904635,0.989468057,1.224190329
Q9BUL9,Ribonuclease P protein subunit p25,RPP25,8,55.8,1.083763343,1.029686344,1.264469194,1.237877273,1.008895702,1.156031555,1.00075671,1.265142867,0.945576394,1.162751506,0.948835354,1.302056566,1.026172628,0.935468729,1.01036536,0.970908058,1.059631945,0.957339919,1.217589505,1.066151385,1.338151736,1.000641659,0.952841848,0.905430332,0.89663724,1.077889359,0.873924826
