Majority protein IDs	Protein names	Gene names	Peptides	Sequence coverage Rep_1 [%]	Azaguanine_1	Raltitrexed_1	Topotecan_1	Floxuridine_1	Nutlin_1	Dasatinib_1	Gefitinib_1	Vincrisitine_1	Bortezomib_1	Azaguanine_2	Raltitrexed_2	Topotecan_2	Floxuridine_2	Nutlin_2	Dasatinib_2	Gefitinib_2	Vincrisitine_2	Bortezomib_2	Azaguanine_3	Raltitrexed_3	Topotecan_3	Floxuridine_3	Nutlin_3	Dasatinib_3	Gefitinib_3	Vincrisitine_3	Bortezomib_3
"J3KNF8;O43169;H3BUX2;D6RFH4"	Cytochrome b5 type B	CYB5B	9	68	0.846600149	1.193306265	1.265898523	1.554324749	1.280109058	1.581094843	1.369958533	1.027094092	0.779810546	1.042943609	1.440800059	1.309160959	1.19375494	1.552991052	1.664315556	1.714242355	1.15512369	0.922845178	0.81383792	1.105446774	1.139386282	1.337748109	1.161499791	1.512629325	1.248772535	0.968638809	0.813425453
"Q9UHQ9;H7C0R7"	NADH-cytochrome b5 reductase 1	CYB5R1	8	20.7	1.062134742	1.257231648	1.326373182	1.149399069	1.20715378	1.143752887	1.064262941	1.055712824	1.447144853	1.097291862	1.30283096	1.283668669	1.204815654	1.281514699	1.1545593	1.078702839	1.149796842	1.581488951	1.127259888	1.259871076	1.278019476	1.135494829	1.187215201	1.121872164	1.1296925	1.080304443	1.52763734
"E9PRM4;E9PIV9;E9PMI2;E9PQW2;Q6BCY4-2;Q6BCY4"	NADH-cytochrome b5 reductase 2	CYB5R2	2	16.4	0.845491935	1.233031362	1.050556718	1.185592795	0.914056226	0.939506618	1.016729731	1.039895466	1.413597468	1.122810625	1.563785923	1.348890523	1.193298854	1.229572979	1.145926669	1.212274185	1.058320386	1.896606569	0.830295459	0.939985566	1.200270801	0.962535533	0.694950969	1.091236242	0.735021132	0.981941812	0.905694985
"P00387-2;P00387;P00387-3;B1AHF3"	"NADH-cytochrome b5 reductase 3;NADH-cytochrome b5 reductase 3 membrane-bound form;NADH-cytochrome b5 reductase 3 soluble form"	CYB5R3	13	37.8	1.052788556	1.160411994	1.123342632	1.240123358	1.158136285	1.198097787	1.084738101	1.117927565	0.749777747	1.044486416	1.176300871	1.06805323	1.149198181	1.135506969	1.164178831	1.026443159	1.060426541	0.715371225	1.035792459	1.0651775	1.041798942	1.203056145	1.092810827	1.183407938	1.009133452	1.088020354	0.73083617
Q7L1T6	Cytochrome b5 reductase 4	CYB5R4	7	12.5	0.765821242	0.797841265	0.795983664	0.740614854	0.900250707	0.787054525	0.871575559	0.811967493	1.185392831	0.937415753	0.987441937	0.932594463	0.950692034	0.92990787	0.870288515	0.917395092	1.066823411	1.308455667	0.92448063	0.872615783	0.993043066	0.838688891	0.88207802	0.894645094	0.948978273	0.913884707	1.319316405
P13498	Cytochrome b-245 light chain	CYBA	4	33.3	0.913996668	1.024204682	1.19940021	0.861586214	0.771049861	0.900409514	0.869130673	0.858716982	1.449688474	1.084444289	1.239900369	1.250161254	1.136107676	0.751770476	0.952292743	0.921489397	0.970975839	1.551036603	1.153830947	1.06661549	1.276302828	1.149999434	0.781930027	1.154611261	0.915929667	1.087549501	2.178273574
"Q53TN4-3;Q53TN4"	Cytochrome b reductase 1	CYBRD1	5	24.1	0.894518523	0.947403508	0.928117771	0.963970478	1.17673176	1.099460983	1.278466522	0.964096477	0.971996889	0.957055653	1.016114449	0.995824618	1.051821981	1.156564815	1.143260263	1.330349525	0.968725869	1.08810397	0.876094664	0.972723983	0.937347417	0.765289417	1.137580691	0.999106648	1.275272791	0.919651776	0.834900989
P08574	Cytochrome c1, heme protein, mitochondrial	CYC1	7	31.7	1.011741464	1.039897355	1.122299797	1.113112336	1.086372202	1.105273917	0.964849315	1.033077879	0.850270462	1.046053404	1.157323795	1.128943672	1.04741075	1.164304367	1.184596553	1.030083645	1.057240177	0.864883072	1.035557511	1.041533658	1.113421517	1.064765588	1.071688124	1.163709895	0.974492478	1.037476551	0.84793665
"C9JFR7;P99999"	Cytochrome c	CYCS	5	36.6	1.054375433	1.148195118	1.249068217	1.035327941	1.1961908	1.021162578	1.051463494	0.995374225	0.844968699	1.12841635	1.3362754	1.247577981	0.932994535	1.259616468	1.217641069	1.06605343	0.966085172	0.794112474	1.027279703	1.1332476	1.144275671	0.98419565	1.157628925	0.996424374	1.042528144	0.964873069	0.787464596
"Q7L576;A0A0G2JR96;A0A0G2JQT1;Q7L576-2"	Cytoplasmic FMR1-interacting protein 1	CYFIP1	28	21.9	1.113825939	1.000396176	0.96234516	1.089407529	1.00374747	1.140221901	1.061102384	1.138694443	1.240227506	1.062047497	1.034949538	0.966334372	0.99004101	1.012069508	1.128308417	1.121727899	1.113231968	1.231248803	1.03988536	0.960075461	0.911642864	1.034404152	0.966528896	1.082156724	1.035702835	1.136733676	1.279997992
"E7EVJ5;Q96F07-2;H7C229;Q96F07;E7EW33"	Cytoplasmic FMR1-interacting protein 2	CYFIP2	18	14.6	1.214941986	1.789133911	1.849093465	2.89816236	2.87558613	1.589619847	1.167214681	1.508540791	1.558811544	1.238683262	1.757368722	1.962088192	2.2690471	3.428569354	1.491243803	1.170802934	1.323649068	1.373352032	1.109330242	1.603578562	1.986711281	2.897281819	3.104583279	1.30845891	1.094292018	1.47884223	1.581244652
"E9PJD7;E9PQ42;Q6ZMK1-2;Q6ZMK1"	Cysteine and histidine-rich protein 1	CYHR1	6	17.8	1.055831295	1.218733702	1.448044899	1.354661512	1.463504033	1.049470091	1.025727069	1.055859718	0.997722593	0.997050387	1.079196108	1.274747708	1.294069252	1.196827879	0.967407203	0.755934566	0.8550929	0.772174065	1.063477845	1.17557076	1.151072622	1.056000704	1.223390337	0.929489864	0.975378295	0.852551421	0.797487334
"Q9NQC7-2;Q9NQC7;J3KRR7;H3BS09;H3BTB8;H3BSW9"	Ubiquitin carboxyl-terminal hydrolase CYLD	CYLD	8	6.4	0.873970147	0.994747176	1.00457265	0.949172386	1.01912451	0.803299862	0.857531729	0.936116888	1.065762731	0.916562818	0.968380103	1.006009106	1.082744619	1.009180378	0.856549013	0.852857616	0.973545306	1.248618993	0.817860283	0.94825627	0.935972582	0.890299383	0.980697234	0.866599156	0.858626127	0.865968631	1.00273912
Q16678	Cytochrome P450 1B1	CYP1B1	3	4.1	1.330133905	0.626053658	0.935025318	0.753508162	0.859203472	0.86469831	0.757186966	0.584526605	0.920879169	2.989522565	1.081388737	1.46789358	0.853708096	1.043840518	1.160568477	0.962529883	0.700924529	1.169870901	1.156077959	1.392370229	1.529906261	1.418692578	1.183267825	1.445254863	1.373737282	1.329787735	2.230439004
"E9PHG5;Q6UW02-2;Q6UW02;C9J8K7;F8WBE2"	Cytochrome P450 20A1	CYP20A1	9	18.9	1.028459994	1.057871022	1.050772459	1.145593706	1.079467257	1.204651049	1.158717345	0.947721151	0.825181686	0.96427445	0.943033537	0.943403384	0.955286717	0.892002952	0.99797626	0.948982783	0.857996079	0.842677011	1.175524906	1.044439691	1.062790273	1.138610245	1.09327528	1.260491694	1.204270606	0.957224663	1.466595979
"Q07973;Q07973-2;Q07973-3"	1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial	CYP24A1	17	36.4	1.184481068	0.725488514	0.754435126	0.882793364	0.965587747	1.041985923	0.950726374	0.669618881	0.57931308	1.170422556	0.680325653	0.731649387	0.854106085	0.927628941	0.941921669	0.883125202	0.514732645	0.487646751	1.093907236	0.760656428	0.775611159	0.807433925	0.949211417	0.910843688	0.889476914	0.54666636	0.578482794
"Q96SQ9;Q96SQ9-2"	Cytochrome P450 2S1	CYP2S1	14	26	1.015626619	1.365183321	1.451459031	1.397980233	1.624248956	1.196697067	1.071120557	0.963746006	0.937453863	0.951610906	1.359057143	1.475563334	1.54868192	1.73973645	1.159178214	1.006995022	0.956650231	0.8844029	1.010708565	1.292829445	1.493851496	1.390296632	1.669543331	1.146804272	1.080255101	0.971754484	0.95072604
"Q9HBI6;F8W978"	Phylloquinone omega-hydroxylase CYP4F11	CYP4F11	17	34.7	0.940505253	1.054023964	1.173430284	1.184713543	2.063293815	1.204959249	1.147771081	0.747793772	0.719410105	0.980073463	1.079820791	1.16370697	1.20541707	2.032631772	1.171391884	1.090199021	0.737290318	0.738921416	0.918219026	1.023038041	1.147793434	1.114239032	2.066861658	1.160990861	1.100281747	0.675364407	0.714103582
"A0A087WUF0;Q08477-2;Q08477"	Docosahexaenoic acid omega-hydroxylase CYP4F3	CYP4F3	7	13.4	0.906006481	1.15429626	1.181803135	1.169183949	2.585827908	1.249377494	1.060454183	0.750941142	0.935407127	1.061902096	1.050657498	1.020148425	1.051334072	1.367674488	1.126623751	0.737716492	0.870423201	1.177064024	0.869259252	1.206870906	1.168779601	1.229657789	3.074924152	1.756565668	1.181399511	0.678321589	0.814699444
"A0A0C4DFL7;Q16850;Q16850-2"	Lanosterol 14-alpha demethylase	CYP51A1	11	21.8	0.878268434	0.793479897	0.946340778	0.747216641	0.867688634	2.282483502	1.784777995	0.820904002	1.376944626	0.855128172	0.766750411	0.915276497	0.772898299	0.910008262	2.227503716	1.788675115	0.854470629	1.389916846	0.82552731	0.783553687	0.934214746	0.74387291	0.942741397	2.32948209	1.847361062	0.843306695	1.474848965
O00622	Protein CYR61	CYR61	10	28.1	1.504027852	1.676541838	1.127830344	1.406101215	1.198114773	0.832428097	1.356692416	4.108051112	1.577407733	1.294793721	1.561173494	1.132128096	1.297611134	1.102593546	0.868368957	1.309022403	3.556424261	1.497609496	1.634302394	2.148987106	1.112838052	1.654279735	1.403738542	0.862163833	1.547329022	4.722202226	1.712255663
"Q15438-2;Q15438;Q15438-3;K7ENQ8"	Cytohesin-1	CYTH1	6	19.9	1.069173919	1.230877576	1.13260339	1.055933652	1.079244978	0.948276404	0.912836759	1.070042391	1.720372589	0.997052087	1.102633374	0.881920462	0.946301078	0.917723922	0.767784716	0.902698256	0.892900656	1.604374479	0.968390081	1.172090202	0.887557658	0.925434112	0.99787952	0.823716125	0.985844382	0.928354586	1.676549135
"A0A0D9SFG6;Q99418-2;Q99418;G5E9B7"	Cytohesin-2	CYTH2	10	25.8	0.951426638	1.187134515	1.134645844	1.108310183	1.090221947	0.748726618	0.947226188	0.960708963	1.621817338	0.880243723	1.10168474	1.167630964	1.144026619	0.993514891	0.750685275	0.896237254	0.892393777	1.525041321	1.068683035	1.177924262	1.259892798	1.186735248	1.041888292	0.849968747	0.925808102	0.954173587	1.565943115
"Q8N465;G5E9E8;Q8N465-2;Q8N465-3;B5MCV2;H7C021"	D-2-hydroxyglutarate dehydrogenase, mitochondrial	D2HGDH	6	13.1	0.947317583	1.113687144	1.092431332	1.065517204	1.032508004	1.069116963	1.035734852	1.13228695	0.807422297	1.070085137	1.265499269	1.316652517	1.23119411	1.190491835	1.302855988	1.167064201	1.153010663	0.928374067	0.972105637	1.126025383	1.233300219	1.121479836	1.078696762	1.109848407	1.0435715	1.048251516	0.826602035
"Q9Y4D1-2;Q9Y4D1;Q9Y4D1-3"	Disheveled-associated activator of morphogenesis 1	DAAM1	5	4.5	1.008182836	0.97662395	0.9587352	0.761402893	0.835065932	0.847108517	1.170048362	1.031521922	1.113206209	0.939119258	1.297553207	0.931102531	1.024325574	0.798963921	1.35507966	1.310163179	1.419302392	1.689235074	1.02276049	1.315513397	0.903437048	0.980398783	0.710159098	1.247605251	1.381116604	1.459925022	1.613744289
"P98082;P98082-3;P98082-2"	Disabled homolog 2	DAB2	16	28.7	0.886482252	1.019558927	1.108560696	0.852680229	1.099351609	0.810838357	1.116667626	1.0760515	1.314128474	0.736926466	0.900545349	0.987698255	0.969082597	0.845713836	0.730369097	0.990577136	0.999146216	1.250035267	0.864039859	0.985305215	1.064482063	0.799433493	0.957548403	0.802878128	1.156418307	0.949338805	1.194153422
"F5GXX5;P61803;F5H895;A0A0B4J239"	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	DAD1	4	47.1	0.940786154	1.060170799	1.155353525	0.918915559	1.107761786	1.004307961	0.943803534	1.027548814	1.114576709	1.250007111	1.099807484	1.195613172	1.224181873	1.119065694	1.204160185	1.130893137	1.259007954	1.396498385	1.001620583	0.845857309	1.035802848	0.820699017	0.826391642	0.969064307	0.951642784	0.922623818	1.168090597
Q14118	"Dystroglycan;Alpha-dystroglycan;Beta-dystroglycan"	DAG1	13	17.7	1.016377673	0.79626398	0.843897063	0.76471188	0.841045619	1.059800912	1.266035729	0.905534564	0.788122758	1.017470137	0.751583277	0.82687916	0.826043684	0.842796723	1.098815107	1.472037008	0.872877977	0.754106406	0.999414003	0.726205043	0.824983446	0.75453601	0.876025191	1.0843254	1.313776665	0.855153923	0.775168266
"E7ET49;Q8NCG7;Q8NCG7-2;Q8NCG7-4"	Sn1-specific diacylglycerol lipase beta	DAGLB	10	16.2	1.019279175	1.028085413	1.166115882	0.97525226	0.94017497	1.107860575	1.183197232	1.297472122	1.317556462	1.006732764	0.925952521	0.959543638	1.057832399	0.833506254	1.009753642	1.048713563	1.212067178	1.258153487	0.945796672	1.041346778	1.013566536	1.071952382	0.895717196	1.089542426	1.097037423	1.353473785	1.292207078
"Q3LXA3;H0YCY6;Q3LXA3-2"	"Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing);ATP-dependent dihydroxyacetone kinase;FAD-AMP lyase (cyclizing)"	"DAK;TKFC"	17	37.4	0.925407585	1.008216645	1.261861569	1.103168395	1.35929842	1.024473842	0.981297622	1.012003326	0.77633806	0.890386642	0.955575065	1.210400885	1.115266226	1.280766168	0.985332386	0.888578738	0.940656819	0.685190004	0.876772535	1.008282844	1.282102599	1.05758038	1.33396211	0.987244919	0.95666564	0.949454353	0.696990733
P51397	Death-associated protein 1	DAP	3	48	1.006591651	1.213133404	0.839054167	0.812938098	1.236027188	1.278226811	1.077311268	1.032827247	0.998046493	1.029248751	1.106390819	0.995704454	0.823173614	1.176609851	1.252124503	1.072449943	0.923674778	0.872038527	1.087127772	1.374257007	0.921319875	0.759407546	1.142259496	1.112633208	1.038115451	0.93733944	0.871236791
"P51398-3;P51398;P51398-2;V9GZ03;V9GYL9;V9GYJ9"	28S ribosomal protein S29, mitochondrial	DAP3	13	39.8	1.0929894	1.004952705	1.109669687	0.993416788	1.059218272	1.016029595	1.000450259	1.011371934	0.878803769	1.074778104	1.110415188	1.135867813	0.936597515	1.105465293	1.116765494	1.043178607	1.022017704	0.88437256	1.026044286	0.990523429	1.110213262	0.924051726	1.021697212	1.058073839	0.987365465	0.991293856	0.870692222
"P53355-4;P53355;P53355-3"	Death-associated protein kinase 1	DAPK1	16	11.3	0.685270508	0.662054089	0.590152264	0.707367174	0.726486533	0.762134767	0.848635742	0.59228903	0.790452369	0.72354931	0.795417549	0.685178146	0.854306483	0.826061772	0.862428223	0.740209113	0.73315483	0.91335751	0.704639616	0.679435883	0.679604211	0.73212905	0.795946061	0.848552783	0.818111521	0.644958141	0.849323465
O43293	Death-associated protein kinase 3	DAPK3	11	18.9	1.015296613	1.125100903	1.058551353	1.29050158	1.204873807	0.916674965	1.153198166	1.25441795	2.333495306	0.948972083	1.15801427	1.128820036	1.210212985	1.148628908	0.946457467	1.011376257	1.402443598	2.078881129	0.989659375	1.047665949	1.007008962	1.126110448	1.071246812	0.852436712	1.047907571	1.121040645	1.97101349
"P14868;P14868-2"	Aspartate--tRNA ligase, cytoplasmic	DARS	31	62.1	1.056931566	0.955483798	0.968057806	1.033750658	0.966870611	1.085499015	1.029659437	1.088701878	0.857498338	1.032782767	0.947050834	0.956675718	0.97265487	0.952137237	1.047284003	1.021509461	1.041505454	0.810179468	1.049073884	0.938059991	0.948354794	1.023961981	0.975315868	1.086153161	1.01808953	1.110342499	0.843553553
Q6PI48	Aspartate--tRNA ligase, mitochondrial	DARS2	22	31.9	1.056767673	0.965278745	0.91582572	0.815183393	0.896168313	0.992479674	0.996141336	0.949204165	0.812271596	1.0207577	0.946781306	0.929408944	0.903178287	0.866537675	1.002458407	0.965663215	0.988427015	0.897450461	1.059332674	0.997466504	0.878292817	0.842339529	0.906257362	1.022127212	1.024706375	0.973994192	0.822665328
"Q9UER7-3;Q9UER7-4;Q9UER7-2;Q9UER7;Q9UER7-5"	Death domain-associated protein 6	DAXX	4	6.8	0.94380166	0.895591003	0.85297328	0.845060924	0.864234474	0.839310609	0.889517176	0.922478353	1.083050813	0.886676856	0.750646925	0.884924517	0.826736159	0.836041183	0.956138526	0.903366844	0.962998484	1.252818664	0.880897835	1.063123441	0.723761538	0.76573346	0.914019689	0.760805869	0.967524678	0.937673206	1.01527903
"K7EQ55;K7EK33;Q96EP5-2;Q96EP5;K7EQ02"	DAZ-associated protein 1	DAZAP1	7	19	0.937550763	0.933741933	0.977782457	1.054811897	1.007507953	1.016549627	0.935474971	1.067091636	1.093368949	0.986571744	0.938546225	0.976138117	1.019964394	0.980138714	0.972557093	0.895841846	0.968968743	1.214191262	1.020443159	1.008922075	0.997512132	1.058009592	0.984227229	0.973100064	0.936204679	1.058220171	1.162987476
"P07108;B8ZWD1;A0A0A0MTI5;P07108-3;P07108-2;P07108-4;P07108-5;P07108-6"	Acyl-CoA-binding protein	DBI	5	71.3	0.641834105	0.759724682	0.643463916	0.69344082	0.753059617	1.13246544	1.066895934	0.681332845	0.498725303	0.686966261	0.800248527	0.872929727	0.772244988	0.902686634	1.339914721	1.546212069	0.973908923	0.564823867	0.78597583	0.763182924	0.651598978	0.663550398	0.81998155	1.408927708	1.112841957	0.708729371	0.484558895
"Q16643;Q16643-2;Q16643-3;D6R9W4"	Drebrin	DBN1	17	36.5	0.98307029	1.10605556	1.024966829	1.090153236	0.769555111	0.877685564	0.944184867	1.525739261	1.107097764	0.902470567	1.016599842	0.954471512	1.046786597	0.688727284	0.821123352	0.908508877	1.444562217	1.112159305	0.993046688	1.11208817	1.001579975	1.094027773	0.802960331	0.863058668	0.946219554	1.483382849	1.086780195
"Q9UJU6;Q9UJU6-2;Q9UJU6-3;B4DDD6;Q9UJU6-6;H0Y5J4;Q9UJU6-5;Q9UJU6-4"	Drebrin-like protein	DBNL	15	40.5	0.845762795	1.124236855	1.149259446	1.02114392	1.217695549	0.991827101	0.91002091	0.987568893	0.907716069	0.810818256	1.191032878	1.191633213	1.048275812	1.309754906	1.066107056	0.927687464	1.038065631	1.00130874	0.853772578	1.257596348	1.226659677	1.097721884	1.360977817	1.069648304	0.928123158	1.055182961	1.010494949
Q9UK59	Lariat debranching enzyme	DBR1	10	23.2	1.005806125	1.058958519	1.048619469	1.141949253	0.981629059	0.971611712	0.9886116	1.047275432	0.953536221	1.119491613	1.164860629	1.052508777	1.054712846	0.985214868	1.058060734	1.01493877	1.045819706	1.027921337	1.053689191	1.115498424	1.07098929	1.187062244	0.956849925	1.090349655	1.041597433	1.111275767	1.061195592
"P11182;Q5VVL7"	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial	DBT	13	27.2	0.96832007	1.0877241	1.252114437	1.133332481	1.151911262	1.157348144	1.084641657	0.985729051	0.849320742	0.906483945	0.992917746	1.147413432	1.069056334	1.105952474	1.081980345	0.994441397	0.930214824	0.82105606	0.898921775	1.072937959	1.205368199	1.125892395	1.222401373	1.144647463	1.065473279	0.922141692	0.815718396
"A0A0A0MQT4;Q5QP82-2;Q5QP82"	DDB1- and CUL4-associated factor 10	DCAF10	6	12.4	0.831551242	0.78517036	0.903361387	0.858477265	0.9520727	0.827361858	0.844202744	0.79210331	0.751400422	0.899905703	0.905565026	0.973123026	0.844667875	0.944636944	0.955837635	0.814335888	0.72182024	0.698587913	0.885985412	0.84002621	0.976541426	0.848292333	0.918442648	1.004728392	0.798039856	0.794111557	0.758079266
"Q8TEB1-2;Q8TEB1;H0YN92;H0YM86"	DDB1- and CUL4-associated factor 11	DCAF11	10	23.3	1.056909725	0.894162191	1.039427163	0.905953041	0.977608223	1.017626273	1.027101926	0.966277703	1.053054931	1.000729852	0.79272843	0.902611675	0.760925846	0.845832523	1.008713422	0.899168905	0.848002285	0.946029867	0.899993825	0.67349619	0.911754126	0.578135854	0.692869358	0.82463097	0.782603124	0.528240972	0.594816117
"A0A087WT20;Q9NV06;B3KME9;E5RHM4"	DDB1- and CUL4-associated factor 13	DCAF13	14	26.6	1.121369014	0.910331362	1.049282904	1.116941831	0.94120148	0.949172388	0.951468849	0.860576969	1.552230664	1.137627756	0.920508179	1.057011955	1.204573798	0.987803308	0.956210853	1.014491839	0.822670038	1.483671218	1.165533804	0.948496045	1.093390751	1.201166393	0.99517357	0.95176163	0.986339852	0.737258459	1.54657607
"Q96JK2-3;Q96JK2;Q96JK2-2"	DDB1- and CUL4-associated factor 5	DCAF5	8	11.2	0.824064767	1.075537275	1.172928408	0.994445787	1.077931934	0.755906993	0.854283378	0.858732834	1.248214783	0.596041452	0.551483719	0.725060056	0.762428322	0.548803891	0.432354985	0.43476975	0.482023564	0.783715141	0.949074088	0.983249375	1.081377836	0.921467462	0.89797662	0.843534376	0.954310885	0.84116288	0.971676814
"Q58WW2;Q58WW2-2;Q58WW2-4;Q58WW2-3;F2Z305"	DDB1- and CUL4-associated factor 6	DCAF6	14	19.5	0.745713431	0.892655515	0.919959327	0.789067513	0.805736561	0.773118082	0.942342012	0.851745278	0.884552519	0.767262295	0.852831826	0.942339854	0.878642062	0.802993985	0.813568175	0.944059654	0.871613959	0.828553222	0.824181722	0.824379208	0.949663753	0.806423708	0.776159906	0.864880845	0.888016603	0.838146712	0.850331307
"P61962;A0A087WWI6"	DDB1- and CUL4-associated factor 7	DCAF7	11	37.4	1.084702989	0.959338461	1.031072379	1.067685057	1.009099322	1.00174458	0.983290435	0.990261122	1.622902815	1.065322175	0.998372404	1.037259211	1.034273645	1.077730053	0.945375739	0.966017819	0.977602601	1.522103441	0.980367016	0.999385947	1.066445716	1.054984588	1.066854421	0.998829964	0.981380335	1.032693756	1.603182264
